Headline,Date,category
"
	            ""Nieder mit Frankreich"": Antifranzösische Stimmung in Sahel-Staaten erreicht neuen Höhepunkt
	        ","
			19.12.2019 09:11 Uhr
		",afrika
"
	            Sponsoring von Boko Haram: Demonstranten stürmen französische Botschaft in Nigeria
	        ","
			13.12.2019 20:47 Uhr
		",afrika
"
	            Mindestens 71 getötete Soldaten bei IS-Angriff im Niger (Video)
	        ","
			13.12.2019 14:18 Uhr
		",afrika
"
	            ""Persona non grata"" – Regierung von Mali schmeißt französischen Leiter der UN-Mission MINUSMA raus
	        ","
			11.12.2019 16:04 Uhr
		",afrika
"
	            Demonstranten stürmen UN-Basis im Kongo – Tote und Verletzte
	        ","
			26.11.2019 10:19 Uhr
		",afrika
"
	            13 französische Soldaten sterben bei Hubschrauberabsturz in Mali
	        ","
			26.11.2019 10:11 Uhr
		",afrika
"
	            Wahre Unabhängigkeit: Afrikanische Staaten wollen Frankreichs Finanz-Kolonialismus beenden
	        ","
			25.11.2019 11:36 Uhr
		",afrika
"
	            Nach AKKs militaristischer Grundsatzrede: Bundeswehr soll Ausweitung des Einsatzes in Mali planen
	        ","
			23.11.2019 12:30 Uhr
		",afrika
"
	            EU lässt erstmals Impfstoff gegen Ebola zu
	        ","
			15.11.2019 10:01 Uhr
		",afrika
"
	            Mehrere Tote und Verletzte bei schwerem Angriff auf kanadischen Goldgräberkonvoi in Burkina Faso
	        ","
			7.11.2019 20:45 Uhr
		",afrika
"
	            Nigeria: Russland belebt großes Stahlwerksprojekt, das jahrzehntelang still lag
	        ","
			5.11.2019 06:00 Uhr
		",afrika
"
	            Mali: Dutzende Armeeangehörige sterben bei Attacke von Terroristen
	        ","
			2.11.2019 10:37 Uhr
		",afrika
"
	            Nigerianischer Präsident: ""Werden russische Unterstützung für unser Land nie vergessen""
	        ","
			1.11.2019 12:02 Uhr
		",afrika
"
	            Südafrika: Verteidigungsministerin macht sich mit russischen Langstreckenbombern vertraut (Video)
	        ","
			28.10.2019 20:34 Uhr
		",afrika
"
	            Regierungssprecher: Vor allem die afrikanische Mittelschicht macht sich auf den Weg nach Europa
	        ","
			25.10.2019 16:04 Uhr
		",afrika
"
	            Gipfel Russland-Afrika: Kehrt ein alter Freund zurück?
	        ","
			23.10.2019 14:58 Uhr
		",afrika
"
	            Dschihadisten in Afrika: Radikale Islamisten breiten sich in Sahel-Zone aus (Video)
	        ","
			19.10.2019 07:30 Uhr
		",afrika
"
	            ""Ein historischer Moment"": Ruanda produziert erstes Smartphone Afrikas
	        ","
			10.10.2019 06:15 Uhr
		",afrika
"
	            Verteidigung ""ureigener Interessen"": Bundeswehr soll in Mali und Niger bleiben
	        ","
			9.10.2019 20:07 Uhr
		",afrika
"
	            Südafrikas Präsident will schwindendes Vertrauen in seine Wirtschaft wiederherstellen
	        ","
			2.10.2019 08:22 Uhr
		",afrika
"
	            ""Tunesiens Berlusconi"" und ""Robocop"" – Zwei Newcomer gehen in Stichwahl ums Präsidentenamt
	        ","
			21.09.2019 10:49 Uhr
		",afrika
"
	            Südafrika: Geschäftsklima sinkt auf niedrigsten Stand seit 34 Jahren
	        ","
			16.09.2019 17:09 Uhr
		",afrika
"
	            Tunesien wählt Staatschef
	        ","
			15.09.2019 09:15 Uhr
		",afrika
"
	            Südafrika: Anhaltende ausländerfeindliche Unruhen (Video)
	        ","
			7.09.2019 16:45 Uhr
		",afrika
"
	            Nach Gewalt gegen Ausländer in Südafrika: Südafrikanische Läden in Nigeria geplündert
	        ","
			5.09.2019 11:49 Uhr
		",afrika
"
	            Explosion in der Innenstadt von Kairo: Mindestens 19 Tote
	        ","
			5.08.2019 08:53 Uhr
		",afrika
