Headline,Date,category
"
	            Kremlsprecher Peskow: ""Es steht Nawalny frei, Russland zu verlassen oder zurückzukehren""
	        ","
			16.09.2020 13:13 Uhr
		",europa
"
	            ""Kein legitimer Präsident der Ukraine"": EU-Außenbeauftragter verirrt sich bei Lukaschenkos Herkunft
	        ","
			16.09.2020 12:35 Uhr
		",europa
"
	            ""Moria-Taktik"" auf Samos? Möglicher Brandanschlag auf Migrantenlager ging glimpflich aus
	        ","
			16.09.2020 08:53 Uhr
		",europa
"
	            Schweden will die Aufnahme von Migranten aus Lesbos blockieren
	        ","
			15.09.2020 21:01 Uhr
		",europa
"
	            Trotz Skandals um Nawalny: Österreich sagt eindeutig Ja zu Nord Stream 2
	        ","
			15.09.2020 20:34 Uhr
		",europa
"
	            Chef des russischen Auslandsnachrichtendienstes: Russland besitzt keine ""Nowitschok""-Vorräte
	        ","
			15.09.2020 15:01 Uhr
		",europa
"
	            Merkel für Aufnahme von Migranten: Griechenland stellt Bedingungen (Video)
	        ","
			15.09.2020 14:28 Uhr
		",europa
"
	            ""Hallo, hier ist Nawalny"": Russischer Oppositionspolitiker postet Foto auf Instagram
	        ","
			15.09.2020 13:02 Uhr
		",europa
"
	            Putin trifft Lukaschenko in Sotschi: ""Weiterhin legitimer Präsident Weißrusslands""
	        ","
			15.09.2020 12:40 Uhr
		",europa
"
	            Johnsons Brexit-""Sicherheitsnetz"": Keine ""fremde Macht diktiert"" unsere Grenzen
	        ","
			15.09.2020 11:18 Uhr
		",europa
"
	            Le Pen stellt sich hinter Macron: Griechenland muss verteidigt werden
	        ","
			15.09.2020 10:36 Uhr
		",europa
"
	            Schweiz erweitert Terrorismusdefinition – UN-Menschenrechtler warnen
	        ","
			15.09.2020 09:59 Uhr
		",europa
"
	            Beziehungen eingefroren? Lawrow sagt Berlin-Besuch ab, nachdem Maas das Programm gekürzt hat
	        ","
			14.09.2020 22:36 Uhr
		",europa
"
	            Fall Nawalny: Macron fordert Aufklärung, Putin spricht von ""unbegründeten Anschuldigungen""
	        ","
			14.09.2020 19:34 Uhr
		",europa
"
	            Wien: 77-Jährige sperrte Sohn monatelang im Keller ein
	        ","
			14.09.2020 15:45 Uhr
		",europa
"
	            Regierungssprecher Seibert bestätigt: ""OPCW in Analyse von Beweismitteln im Fall Nawalny einbezogen""
	        ","
			14.09.2020 15:28 Uhr
		",europa
"
	            Obdachlose Migranten auf Lesbos: Berlin diskutiert Aufnahme (Video)
	        ","
			14.09.2020 14:59 Uhr
		",europa
"
	            Italien lässt 27 Bootsmigranten an Land
	        ","
			14.09.2020 10:22 Uhr
		",europa
"
	            Missverständnis zwischen Moskau und Rom: Kreml dementiert Bildung einer Kommission für Fall Nawalny
	        ","
			14.09.2020 09:47 Uhr
		",europa
"
	            Netflix muss ein Prozent seiner Einnahmen in Schweizer Filmförderung stecken
	        ","
			14.09.2020 06:00 Uhr
		",europa
"
	            Anti-Regierungs-Proteste in Weißrussland: In Minsk demonstrieren wieder Zehntausende Menschen
	        ","
			13.09.2020 19:39 Uhr
		",europa
"
	            Sebastian Kurz: Österreich erlebt ""Beginn der zweiten Welle""
	        ","
			13.09.2020 15:20 Uhr
		",europa
"
	            Shetlandinseln stimmen für mehr Unabhängigkeit von Schottland
	        ","
			13.09.2020 13:17 Uhr
		",europa
"
	            Schweden bietet Kroatien Kauf von Gripen-Kampfjets mit strategischem Kooperationspaket an
	        ","
			13.09.2020 07:30 Uhr
		",europa
"
	            Der dänische Weg ""gegen Migrationsdruck"": Sonderbotschafter für Flüchtlinge ernannt
	        ","
			12.09.2020 21:46 Uhr
		",europa
"
	            Kutsche soll ins Museum – wegen Rassismusverdachts
	        ","
			12.09.2020 16:38 Uhr
		",europa
"
	            Inselbewohner wollen Wiederaufbau vom Flüchtlingscamp Moria stoppen (Video)
	        ","
			11.09.2020 21:34 Uhr
		",europa
"
	            Assange-Prozess: Politische Aspekte treten in den Vordergrund – Pause wegen Corona
	        ","
			11.09.2020 17:39 Uhr
		",europa
"
	            Kreml: Lukaschenko reist am 14. September nach Russland
	        ","
			11.09.2020 15:19 Uhr
		",europa
"
	            Seehofer: Deutschland nimmt bis zu 150 ""unbegleitete Kinder"" aus Moria auf
	        ","
			11.09.2020 12:35 Uhr
		",europa
"
	            Russisches Nacktmodel nahe NATO-Stützpunkt tot im Meer aufgefunden
	        ","
			11.09.2020 12:06 Uhr
		",europa
"
	            ""Kein Partner mehr im östlichen Mittelmeer"": Neuer Schlagabtausch zwischen Macron und Ankara
	        ","
			11.09.2020 11:34 Uhr
		",europa
"
	            Die Queen muss sparen – wegen Corona
	        ","
			11.09.2020 06:00 Uhr
		",europa
"
	            ""Kein Teil unserer Gesellschaft"": Aktivisten zerreißen LGBT-Fahne bei Anti-Corona-Demo in Wien
	        ","
			10.09.2020 22:41 Uhr
		",europa
"
	            Europa hat seinen eigenen Guaidó: Litauen erkennt Tichanowskaja als Präsidentin von Belarus an
	        ","
			10.09.2020 20:59 Uhr
		",europa
"
	            Russischer OPCW-Vertreter dementiert: Deutschland hat keine Nawalny-Proben überreicht
	        ","
			10.09.2020 19:15 Uhr
		",europa
"
	            Nach Brand im Flüchtlingscamp Moria – Deutschland will helfen (Video)
	        ","
			10.09.2020 19:00 Uhr
		",europa
"
	            Weißrussland: Oppositionelle Kolesnikowa stellt Strafanzeige wegen Morddrohung
	        ","
			10.09.2020 18:01 Uhr
		",europa
"
	            Nach Großbrand im Flüchtlingslager Moria: Merkel und Macron für Aufnahme von 400 Minderjährigen
	        ","
			10.09.2020 15:58 Uhr
		",europa
"
	            Nawalny soll laut SPIEGEL-Bericht wieder sprechen und sich erinnern können - Sprecherin widerspricht
	        ","
			10.09.2020 11:02 Uhr
		",europa
"
	            Deutschland übergibt Nawalnys Testergebnisse an OPCW-Experten – Moskaus Anfragen weiterhin ignoriert
	        ","
			10.09.2020 10:40 Uhr
		",europa
"
	            London warnt: EU muss Flexibilität zeigen, sonst geht Großbritannien ohne Abkommen
	        ","
			10.09.2020 08:35 Uhr
		",europa
"
	            Zypern sagt Nein: EU kann keine Sanktionen gegen Lukaschenko und Unterstützer beschließen
	        ","
			10.09.2020 06:30 Uhr
		",europa
"
	            Wenn Weißrussland fällt, ist Russland dran – Lukaschenko im Interview mit russischen Medien
	        ","
			9.09.2020 21:16 Uhr
		",europa
"
	            Nach Druck durch EU: Serbien sagt gemeinsame Militärübung mit Russland und Weißrussland ab
	        ","
			9.09.2020 18:06 Uhr
		",europa
"
	            Weißrussische Behörden verhaften Marija Kolesnikowa wegen Aufrufen zur Machtergreifung
	        ","
			9.09.2020 17:29 Uhr
		",europa
"
	            Russisches Außenamt zum Fall Nawalny: ""Breitaufgestellte Desinformationskampagne"" gegen Moskau
	        ","
			9.09.2020 16:11 Uhr
		",europa
"
	            Feuer im Flüchtlingslager Moria unter Kontrolle – NRW will 1.000 Flüchtlinge aufnehmen (Video)
	        ","
			9.09.2020 15:06 Uhr
		",europa
"
	            Fall Nawalny: Ärzte in Russland schließen jegliche Vergiftung aus, teilen Details der Behandlung mit
	        ","
			9.09.2020 13:53 Uhr
		",europa
"
	            Komplettes Interview auf Deutsch mit Alexander Lukaschenko: Wenn wir fallen, fällt auch Russland
	        ","
			9.09.2020 10:50 Uhr
		",europa
"
	            Stark steigende Zahl positiver Corona-Tests in Frankreich - Was ist die Ursache?
	        ","
			9.09.2020 10:29 Uhr
		",europa
"
	            Griechenland: Flüchtlingslager Moria in Flammen
	        ","
			9.09.2020 07:54 Uhr
		",europa
"
	            Lukaschenko zu RT-Chefredakteurin Margarita Simonjan: ""Kolesnikowa wollte in die Ukraine flüchten""
	        ","
			8.09.2020 22:58 Uhr
		",europa
