Headline,Date,category
"
	            Ex-Trump-Berater Bannon wegen Betrugsverdacht festgenommen
	        ","
			21.08.2020 09:05 Uhr
		",nordamerika
"
	            Trotz Corona-Krise: Die zwölf reichsten US-Amerikaner besitzen nun mehr als eine Billion Dollar
	        ","
			20.08.2020 15:32 Uhr
		",nordamerika
"
	            ""Eine Schande"": Disney World verweigert behindertem Mädchen ohne Gesichtsmaske den Eintritt
	        ","
			20.08.2020 11:42 Uhr
		",nordamerika
"
	            Auf Twitter: FBI postet Link zu ""Protokolle der Weisen von Zion""
	        ","
			20.08.2020 08:09 Uhr
		",nordamerika
"
	            Pompeo an Verbündete: Internationale Stabilität durch Sanktionen gegen Huawei retten
	        ","
			19.08.2020 21:52 Uhr
		",nordamerika
"
	            ""Es bedeutet mir alles"": Joe Biden nun offiziell Präsidentschaftskandidat der Demokraten
	        ","
			19.08.2020 19:49 Uhr
		",nordamerika
"
	            Trump warnt erneut vor Wahlbetrug
	        ","
			19.08.2020 06:15 Uhr
		",nordamerika
"
	            US-Amerikaner sanktionieren sich selbst – Geringe Reisemöglichkeiten mit US-Pässen
	        ","
			18.08.2020 18:05 Uhr
		",nordamerika
"
	            Rekordverdächtiger Hitzewert im US-Nationalpark Death Valley: 54,4 Grad gemessen
	        ","
			18.08.2020 14:47 Uhr
		",nordamerika
"
	            Michelle Obama warnt: ""Trump ist der falsche Präsident für unser Land""
	        ","
			18.08.2020 12:54 Uhr
		",nordamerika
"
	            ""Trash me"" – Elon Musk fordert Twitter-Nutzer auf, ihn auf Wikipedia fertig zu machen
	        ","
			17.08.2020 22:22 Uhr
		",nordamerika
"
	            US-Professor: ""Joe Biden ein neoliberales Desaster, Donald Trump eine neofaschistische Katastrophe!""
	        ","
			16.08.2020 15:49 Uhr
		",nordamerika
"
	            Alles richtig gemacht – Laut Pompeo retten umstrittene Waffendeals mit Golfpartnern zivile Leben
	        ","
			16.08.2020 11:15 Uhr
		",nordamerika
"
	            Donald Trump will Begnadigung von Whistleblower Edward Snowden prüfen
	        ","
			16.08.2020 08:18 Uhr
		",nordamerika
"
	            Studie zu Corona-Folgen in USA: Bis zu 40 Millionen Mietern droht Räumung
	        ","
			16.08.2020 07:45 Uhr
		",nordamerika
"
	            Verschwörungstheorie widerlegt: Trump hatte doch keine ""Russlandkontakte""
	        ","
			13.08.2020 06:45 Uhr
		",nordamerika
"
	            Neuer Trump-Aussetzer: ""Pandemie beendete wahrscheinlich Zweiten Weltkrieg""
	        ","
			12.08.2020 09:41 Uhr
		",nordamerika
"
	            Joe Biden macht Kamala Harris zu seiner Vize-Kandidatin
	        ","
			12.08.2020 08:05 Uhr
		",nordamerika
"
	            ""Gefährlicher Ort"": Trump verlässt Pressekonferenz nach Schüssen vorm Weißen Haus
	        ","
			11.08.2020 12:31 Uhr
		",nordamerika
"
	            Satanischer Tempel in den USA: Abtreibung als religiöses Ritual
	        ","
			11.08.2020 06:00 Uhr
		",nordamerika
"
	            Kanada verspricht Vergeltung für Trumps Zölle auf Aluminium
	        ","
			10.08.2020 13:41 Uhr
		",nordamerika
"
	            Korruptionsvorwürfe: New Yorker Generalstaatsanwältin will Waffenlobby NRA zerschlagen
	        ","
			9.08.2020 12:17 Uhr
		",nordamerika
"
	            Rock-Legende Neil Young verklagt Trump-Team wegen Verwendung seiner Songs
	        ","
			9.08.2020 07:15 Uhr
		",nordamerika
"
	            Untersuchung von Fettleibigkeit: Wissenschaftler ließen sich von Coca-Cola bezahlen
	        ","
			8.08.2020 07:30 Uhr
		",nordamerika
