Headline,Date,category
"
	            Regime-Change um jeden Preis: USA schicken Kriegsschiffe für ""Antidrogeneinsatz"" Richtung Venezuela
	        ","
			4.04.2020 12:09 Uhr
		",amerika
"
	            ""Verbrecherische Blockade"" – US-Firma stoppt Hilfsgüterspende von Alibaba-Chef Jack Ma an Kuba
	        ","
			4.04.2020 09:17 Uhr
		",amerika
"
	            IWF lehnt ab: Corona-Kredit für Venezuela erst nach Regime-Change
	        ","
			3.04.2020 08:50 Uhr
		",amerika
"
	            Panama meint es ernst: Frauen und Männer sollen ab jetzt nur an verschiedenen Tagen rausgehen
	        ","
			2.04.2020 09:37 Uhr
		",amerika
"
	            Retten das sozialistische Kuba und eine sächsische Firma Deutschland vor dem Coronavirus?
	        ","
			2.04.2020 08:41 Uhr
		",amerika
"
	            Wegen Zweifel an Eindämmungsmaßnahmen: Twitter löscht Beiträge des brasilianischen Präsidenten
	        ","
			30.03.2020 13:08 Uhr
		",amerika
"
	            Verkehrte Welt wegen Corona-Pandemie: Mexikaner wollen strengere Kontrollen an Grenze zu USA
	        ","
			30.03.2020 06:00 Uhr
		",amerika
"
	            ... und wegen Corona: Guaidó will ""Notstandsregierung"" bilden
	        ","
			29.03.2020 19:35 Uhr
		",amerika
"
	            Corona-Krise in Venezuela – Hilfen aus China, Russland und Kuba über eine Luftbrücke
	        ","
			28.03.2020 17:44 Uhr
		",amerika
"
	            Ehemaliger venezolanischer General stellt sich US-Behörden nach Anklage wegen Drogenschmuggels
	        ","
			28.03.2020 14:43 Uhr
		",amerika
"
	            Weil Bolsonaro untätig bleibt: Kriminelle Gangs verhängen Corona-Ausgangssperren in Rios Favelas
	        ","
			28.03.2020 07:45 Uhr
		",amerika
"
	            Das Gesetz des Westens: USA setzen im ""Mafia-Stil"" 15 Millionen-Kopfgeld auf Maduro aus
	        ","
			27.03.2020 14:11 Uhr
		",amerika
"
	            Kolumbien: Todesschwadronen nutzen Corona-Ausgangssperren für Exekutionen von Aktivisten
	        ","
			27.03.2020 06:45 Uhr
		",amerika
"
	            ""Quedate en Casa"": Kuba sagt Corona-Epidemie den Kampf an
	        ","
			25.03.2020 22:25 Uhr
		",amerika
"
	            Für das venezolanische Volk: USA verstärken Truppenpräsenz in Lateinamerika
	        ","
			23.03.2020 09:04 Uhr
		",amerika
"
	            Brasilien: Erst wirft Bolsonaro Tausende kubanische Ärzte raus – jetzt bettelt er um deren Rückkehr
	        ","
			19.03.2020 06:45 Uhr
		",amerika
"
	            Während alle auf Corona starren: Lateinamerika im Würgegriff von einmaliger Dengue-Virus-Epidemie
	        ","
			17.03.2020 18:02 Uhr
		",amerika
"
	            Gegen ungesühnte Morde in Lateinamerika: Millionen Frauen machen mobil
	        ","
			14.03.2020 10:00 Uhr
		",amerika
"
	            Venezuela: Maduro fordert von Opposition ein Ende der Politisierung des Coronavirus
	        ","
			12.03.2020 06:30 Uhr
		",amerika
"
	            Kolumbien: Polizei entdeckt 468 Kilogramm Kokain in Avocadokernen – Vorgehen gibt Rätsel auf
	        ","
			10.03.2020 06:00 Uhr
		",amerika
"
	            Uruguay: Mitglieder der neuen Regierung in Odebrecht-Korruptionsskandal verwickelt
	        ","
			5.03.2020 07:48 Uhr
		",amerika
"
	            US-Wissenschaftler: ""Keine Beweise für Betrug"" bei Morales' Wahlsieg in Bolivien
	        ","
			3.03.2020 11:55 Uhr
		",amerika
"
	            Infantil: USA ""tun"" einfach so, als sei Maduro weg (Video)
	        ","
			27.02.2020 15:48 Uhr
		",amerika
"
	            Venezuela – Ein Blick hinter die Lügen und Mythen über das Land
	        ","
			25.02.2020 06:00 Uhr
		",amerika
"
	            Rafael Correa zu Prozess gegen ihn: ""Ein Versuch, meine Teilnahme an nächster Wahl zu verhindern""
	        ","
			22.02.2020 20:36 Uhr
		",amerika
"
	            Neuer Rekord: Brasiliens Ölproduktion steigt im Januar um 20 Prozent
	        ","
			21.02.2020 06:00 Uhr
		",amerika
"
	            Venezuela: USA sanktionieren Rosneft und drohen weiteren ausländischen Konzernen
	        ","
			20.02.2020 09:09 Uhr
		",amerika
"
	            Prozess gegen Kartellchef ""El Chapo"": Hochrangige Staatsvertreter in Drogenschmuggel involviert?
	        ","
			19.02.2020 13:22 Uhr
		",amerika
"
	            Venezuela: ""Raub und Korruption in gigantischem Ausmaß von 116 Milliarden US-Dollar durch Guaidó""
	        ","
			19.02.2020 12:07 Uhr
		",amerika
"
	            Venezuela und der Westen: Guaidós Anerkennung als Präsident zumeist ohne diplomatische Konsequenzen
	        ","
			18.02.2020 08:07 Uhr
		",amerika
"
	            Explosives Gepäck – Guaidós Onkel mit Sprengstoff und geheimen Plänen am Flughafen verhaftet
	        ","
			15.02.2020 08:15 Uhr
		",amerika
"
	            Venezuela verklagt USA in Den Haag wegen Verbrechen gegen die Menschlichkeit
	        ","
			14.02.2020 20:34 Uhr
		",amerika
"
	            Demokratie mit anderen Mitteln – Präsident El Salvadors schickt Militär ins Parlament
	        ","
			11.02.2020 22:45 Uhr
		",amerika
"
	            Geleaktes Geheimdokument: Brasilien sieht Frankreich als größte militärische Bedrohung
	        ","
			11.02.2020 06:30 Uhr
		",amerika
"
	            Venezuela: Trump empfängt Guaidó im Weißen Haus und droht mit weiteren Sanktionen
	        ","
			8.02.2020 10:20 Uhr
		",amerika
"
	            Bolivien: Ex-Präsident Evo Morales kandidiert für Senatorenamt
	        ","
			4.02.2020 22:45 Uhr
		",amerika
"
	            Bundespressekonferenz: Geht Bundesregierung langsam auf Distanz zu Putschregierung in Bolivien?
	        ","
			4.02.2020 18:29 Uhr
		",amerika
"
	            Bolivien: Die selbsternannte Übergangspräsidentin Áñez will an der Macht bleiben
	        ","
			1.02.2020 10:25 Uhr
		",amerika
"
	            Venezuela: Gespräche mit ausländischen Konzernen über Privatisierungen im Ölsektor
	        ","
			30.01.2020 09:37 Uhr
		",amerika
"
	            Chile: Verfassung aus Pinochet-Diktatur soll reformiert werden – Tausende von Bürgerversammlungen
	        ","
			29.01.2020 22:12 Uhr
		",amerika
"
	            ""Solange ich am Leben bin und Lust habe"" – Der Kampf von Evo Morales um sein politisches Erbe
	        ","
			25.01.2020 17:45 Uhr
		",amerika
"
	            Brasilien: Klage gegen Greenwald ist ""offene Vergeltung"" (Video)
	        ","
			23.01.2020 22:29 Uhr
		",amerika
"
	            Verbrechen oder Journalismus? Brasilien klagt Glenn Greenwald wegen Internetkriminalität an
	        ","
			22.01.2020 20:32 Uhr
		",amerika
